locus_tag	GOterm
sll1470	GO:0008652
sll1470	GO:0009098
sll1470	GO:0008152
sll1470	GO:0003861
sll1470	GO:0051539
sll1470	GO:0016836
sll1470	GO:0046872
sll1471	GO:0015979
sll1471	GO:0030089
sll1471	GO:0016021
sll1473	GO:0018298
sll1473	GO:0045449
sll1473	GO:0006355
sll1473	GO:0007600
sll1473	GO:0007165
sll1473	GO:0000160
sll1473	GO:0008020
sll1473	GO:0004871
sll1473	GO:0000155
sll1475	GO:0018106
sll1475	GO:0016310
sll1475	GO:0006355
sll1475	GO:0007165
sll1475	GO:0000160
sll1475	GO:0016020
sll1475	GO:0005524
sll1475	GO:0004673
sll1475	GO:0004871
sll1475	GO:0016772
sll1475	GO:0000155
sll1475	GO:0005887
sll1475	GO:0009927
sll1475	GO:0046777
sll1477	GO:0016020
sll1477	GO:0004222
sll1477	GO:0016021
sll1477	GO:0071586
sll1479	GO:0005975
sll1479	GO:0006098
sll1479	GO:0017057
sll1479	GO:0005737
sll1479	GO:0009051
sll1482	GO:0016020
sll1482	GO:0016021
sll1488	GO:0006508
sll1488	GO:0004222
sll1489	GO:0006189
sll1489	GO:0004638
sll1489	GO:0016787
sll1322	GO:0015986
sll1322	GO:0045263
sll1322	GO:0015078
sll1322	GO:0016021
sll1322	GO:0042651
sll1322	GO:0046933
sll1342	GO:0006006
sll1342	GO:0008152
sll1342	GO:0055114
sll1342	GO:0051287
sll1342	GO:0005488
sll1342	GO:0003824
sll1342	GO:0004365
sll1342	GO:0008943
sll1342	GO:0005737
sll1342	GO:0006096
sll1342	GO:0050661
sll1348	GO:0055114
sll1348	GO:0009055
sll1348	GO:0051536
sll1348	GO:0016491
sll1348	GO:0005737
sll1348	GO:0008033
sll1348	GO:0008616
sll1348	GO:0046872
sll1348	GO:0051539
sll1348	GO:0052693
sll1363	GO:0009082
sll1363	GO:0008652
sll1363	GO:0008152
sll1363	GO:0055114
sll1363	GO:0005488
sll1363	GO:0003824
sll1363	GO:0004455
sll1363	GO:0016491
sll1363	GO:0000287
sll1363	GO:0005829
sll1363	GO:0009097
sll1363	GO:0009099
sll1363	GO:0050661
sll1435	GO:0006412
sll1435	GO:0016884
sll1435	GO:0016874
sll1435	GO:0005524
sll1435	GO:0030956
sll1435	GO:0050567
sll1435	GO:0070681
sll1440	GO:0055114
sll1440	GO:0008615
sll1440	GO:0010181
sll1440	GO:0016638
sll1440	GO:0004733
sll1440	GO:0042823
sll1443	GO:0006221
sll1443	GO:0003883
sll1443	GO:0003824
sll1443	GO:0005524
sll1443	GO:0005829
sll1443	GO:0006241
sll1443	GO:0006541
sll1443	GO:0019856
sll1443	GO:0042802
sll1443	GO:0044210
sll1443	GO:0046872
sll1226	GO:0055114
sll1226	GO:0008901
sll1226	GO:0016151
sll1245	GO:0009055
sll1245	GO:0020037
sll1245	GO:0005506
sll1245	GO:0015979
sll1245	GO:0046872
sll1286	GO:0045449
sll1286	GO:0006355
sll1286	GO:0003677
sll1286	GO:0003700
sll1286	GO:0030528
sll1286	GO:0000976
sll1484	GO:0055114
sll1484	GO:0016491
sll1484	GO:0003955
sll1484	GO:0016021
sll1484	GO:0019646
sll1280	GO:0006508
sll1280	GO:0016020
sll1280	GO:0004222
sll1280	GO:0046872
sll1280	GO:0071586
sll1441	GO:0006629
sll1441	GO:0055114
sll1441	GO:0016491
sll1441	GO:0016021
sll1474	GO:0006313
sll1474	GO:0003677
sll1474	GO:0003676
sll1474	GO:0004803
sll1495	GO:0016491
sll1495	GO:0003973
sll1495	GO:0005737
sll1495	GO:0016021
sll1495	GO:0047545
sll1496	GO:0009058
sll1496	GO:0005975
sll1496	GO:0016868
sll1496	GO:0016779
sll1496	GO:0016740
sll1496	GO:0046872
sll1500	GO:0009236
sll1500	GO:0008939
sll1501	GO:0009236
sll1501	GO:0003824
sll1501	GO:0042242
sll1501	GO:0005524
sll1501	GO:0006541
sll1502	GO:0006537
sll1502	GO:0008152
sll1502	GO:0006807
sll1502	GO:0055114
sll1502	GO:0003824
sll1502	GO:0015930
sll1502	GO:0016491
sll1502	GO:0016041
sll1502	GO:0019676
sll1502	GO:0046872
sll1502	GO:0051538
sll1502	GO:0097054
sll1503	GO:0006278
sll1503	GO:0003723
sll1503	GO:0003964
sll1504	GO:0016779
sll1508	GO:0009245
sll1508	GO:0008759
sll1508	GO:0046872
sll1508	GO:0103117
sll1510	GO:0006633
sll1510	GO:0055114
sll1510	GO:0005783
sll1510	GO:0005506
sll1510	GO:0016491
sll1510	GO:0008610
sll1510	GO:0016021
sll1511	GO:0016740
sll1511	GO:0016021
sll1513	GO:0006461
sll1513	GO:0008535
sll1513	GO:0016020
sll1513	GO:0015886
sll1513	GO:0016021
sll1513	GO:0017004
sll1513	GO:0020037
sll1513	GO:0042651
sll1520	GO:0006310
sll1520	GO:0006281
sll1520	GO:0005694
sll1520	GO:0005524
sll1520	GO:0000724
sll1520	GO:0009314
sll1520	GO:0009432
sll1521	GO:0010181
sll1521	GO:0009055
sll1521	GO:0016787
sll1521	GO:0016491
sll1522	GO:0008654
sll1522	GO:0016021
sll1522	GO:0016020
sll1522	GO:0008444
sll1522	GO:0016780
sll1522	GO:0046474
sll1524	GO:0008152
sll1524	GO:0003824
sll1524	GO:0016787
sll1524	GO:0000287
sll1524	GO:0005829
sll1524	GO:0016791
sll1527	GO:0009058
sll1527	GO:0016757
sll1528	GO:0009058
sll1528	GO:0016757
sll1530	GO:0006464
sll1530	GO:0004719
sll1530	GO:0016429
sll1530	GO:0030488
sll1530	GO:0031515
sll1533	GO:0006810
sll1533	GO:0005622
sll1533	GO:0005524
sll1534	GO:0009058
sll1536	GO:0008152
sll1536	GO:0005488
sll1536	GO:0003824
sll1536	GO:0005524
sll1536	GO:0005737
sll1536	GO:0005829
sll1536	GO:0008641
sll1536	GO:0016779
sll1537	GO:0016787
sll1538	GO:0005975
sll1538	GO:0004553
sll1538	GO:0009254
sll1538	GO:0016757
sll1540	GO:0000271
sll1540	GO:0006810
sll1540	GO:0016021
sll1540	GO:0004582
sll1540	GO:0006506
sll1540	GO:0019348
sll1540	GO:0035269
sll1544	GO:0006355
sll1544	GO:0000160
sll1544	GO:0005622
sll1544	GO:0003677
sll1544	GO:0043565
sll1544	GO:0003700
sll1544	GO:0000156
sll1547	GO:0006310
sll1547	GO:0006281
sll1547	GO:0006139
sll1547	GO:0006974
sll1547	GO:0005737
sll1547	GO:0016788
sll1547	GO:0003676
sll1547	GO:0000967
sll1547	GO:0004518
sll1550	GO:0006810
sll1550	GO:0016021
sll1550	GO:0005215
sll1550	GO:0008643
sll1550	GO:0015288
sll1552	GO:0008152
sll1552	GO:0008080
sll1552	GO:0004596
sll1552	GO:0006474
sll1552	GO:0008999
sll1552	GO:0016747
sll1552	GO:0017189
sll1553	GO:0006432
sll1553	GO:0008033
sll1553	GO:0006412
sll1553	GO:0005737
sll1553	GO:0005524
sll1553	GO:0003723
sll1553	GO:0000287
sll1553	GO:0000166
sll1553	GO:0004826
sll1553	GO:0000049
sll1553	GO:0009328
sll1555	GO:0018106
sll1555	GO:0016310
sll1555	GO:0006355
sll1555	GO:0007165
sll1555	GO:0000160
sll1555	GO:0016020
sll1555	GO:0005524
sll1555	GO:0004673
sll1555	GO:0016772
sll1555	GO:0000156
sll1555	GO:0000155
sll1556	GO:0008299
sll1556	GO:0008152
sll1556	GO:0005737
sll1556	GO:0010181
sll1556	GO:0003824
sll1556	GO:0004452
sll1556	GO:0016491
sll1556	GO:0000287
sll1556	GO:0070402
sll1557	GO:0008152
sll1557	GO:0005488
sll1557	GO:0003824
sll1557	GO:0004775
sll1557	GO:0004776
sll1557	GO:0005829
sll1557	GO:0006099
sll1557	GO:0009361
sll1558	GO:0009058
sll1558	GO:0016779
sll1558	GO:0016740
sll1558	GO:0000287
sll1558	GO:0002134
sll1558	GO:0003983
sll1558	GO:0006011
sll1559	GO:0008152
sll1559	GO:0003824
sll1559	GO:0030170
sll1559	GO:0004760
sll1559	GO:0005777
sll1559	GO:0008453
sll1559	GO:0019265
sll1560	GO:0006313
sll1560	GO:0003677
sll1560	GO:0003676
sll1560	GO:0004803
sll1561	GO:0006537
sll1561	GO:0008152
sll1561	GO:0055114
sll1561	GO:0006561
sll1561	GO:0006562
sll1561	GO:0003842
sll1561	GO:0016491
sll1561	GO:0004657
sll1561	GO:0003700
sll1561	GO:0006560
sll1561	GO:0009898
sll1561	GO:0010133
sll1561	GO:0016620
sll1564	GO:0019752
sll1564	GO:0009098
sll1564	GO:0008152
sll1564	GO:0003852
sll1564	GO:0003824
sll1564	GO:0046912
sll1564	GO:0009097
sll1564	GO:0043714
sll1577	GO:0015797
sll1577	GO:0015979
sll1577	GO:0030089
sll1577	GO:0018298
sll1577	GO:0055114
sll1578	GO:0015979
sll1578	GO:0030089
sll1578	GO:0018298
sll1578	GO:0055114
sll1579	GO:0015979
sll1579	GO:0030089
sll1580	GO:0015979
sll1580	GO:0030089
sll1581	GO:0015774
sll1581	GO:0016020
sll1581	GO:0015159
sll1582	GO:0005524
sll1582	GO:0008026
sll1582	GO:0003676
sll1582	GO:0004386
sll1583	GO:0005622
sll1583	GO:0003911
sll1583	GO:0005829
sll1583	GO:0006288
sll1590	GO:0018106
sll1590	GO:0016310
sll1590	GO:0007165
sll1590	GO:0016020
sll1590	GO:0005524
sll1590	GO:0004673
sll1590	GO:0004871
sll1590	GO:0016772
sll1590	GO:0000155
sll1590	GO:0005887
sll1590	GO:0009927
sll1590	GO:0046777
sll1592	GO:0006355
sll1592	GO:0000160
sll1592	GO:0005622
sll1592	GO:0043565
sll1592	GO:0003700
sll1592	GO:0000156
sll1592	GO:0003677
sll1594	GO:0006355
sll1594	GO:0003700
sll1594	GO:0000976
sll1595	GO:0005524
sll1595	GO:0017111
sll1595	GO:0000166
sll1596	GO:0048511
sll1599	GO:0005524
sll1599	GO:0016887
sll1599	GO:0017111
sll1599	GO:0000166
sll1599	GO:0042626
sll1599	GO:0043190
sll1600	GO:0006810
sll1600	GO:0016020
sll1600	GO:0005524
sll1600	GO:0042626
sll1600	GO:0005886
sll1600	GO:0005887
sll1600	GO:0010043
sll1600	GO:0043190
sll1601	GO:0008152
sll1601	GO:0005488
sll1601	GO:0003824
sll1601	GO:0005886
sll1601	GO:0009247
sll1601	GO:0016491
sll1611	GO:0006629
sll1611	GO:0055114
sll1611	GO:0016491
sll1611	GO:0016021
sll1612	GO:0009058
sll1612	GO:0009396
sll1612	GO:0005524
sll1612	GO:0016874
sll1612	GO:0004326
sll1612	GO:0005737
sll1612	GO:0005829
sll1612	GO:0008841
sll1612	GO:0046872
sll1614	GO:0006754
sll1614	GO:0006812
sll1614	GO:0008152
sll1614	GO:0016020
sll1614	GO:0005524
sll1614	GO:0015662
sll1614	GO:0003824
sll1614	GO:0016820
sll1614	GO:0005388
sll1614	GO:0005886
sll1614	GO:0016021
sll1614	GO:0019829
sll1614	GO:0043231
sll1615	GO:0007264
sll1615	GO:0006400
sll1615	GO:0005622
sll1615	GO:0005525
sll1615	GO:0003924
sll1615	GO:0002098
sll1615	GO:0005737
sll1615	GO:0005829
sll1615	GO:0030488
sll1615	GO:0046872
sll1621	GO:0045454
sll1621	GO:0016491
sll1621	GO:0005737
sll1621	GO:0008379
sll1621	GO:0034599
sll1621	GO:0042744
sll1621	GO:0042802
sll1623	GO:0005524
sll1623	GO:0016887
sll1623	GO:0017111
sll1623	GO:0000166
sll1623	GO:0008272
sll1624	GO:0006355
sll1624	GO:0000160
sll1624	GO:0003824
sll1624	GO:0000156
sll1625	GO:0055114
sll1625	GO:0006099
sll1625	GO:0009055
sll1625	GO:0051536
sll1625	GO:0016491
sll1625	GO:0009061
sll1625	GO:0045284
sll1625	GO:0046872
sll1625	GO:0051537
sll1625	GO:0051538
sll1625	GO:0051539
sll1625	GO:0102040
sll1626	GO:0006508
sll1626	GO:0004252
sll1626	GO:0005737
sll1626	GO:0006260
sll1626	GO:0009432
sll1626	GO:0032993
sll1626	GO:0043565
sll1626	GO:0045892
sll1626	GO:0045893
sll1628	GO:0005488
sll1631	GO:0003824
sll1631	GO:0016787
sll1631	GO:0008270
sll1631	GO:0002100
sll1631	GO:0052717
sll1631	GO:0052718
sll1633	GO:0051258
sll1633	GO:0005737
sll1633	GO:0043234
sll1633	GO:0005525
sll1633	GO:0003924
sll1633	GO:0000917
sll1633	GO:0032153
sll1633	GO:0032506
sll1633	GO:0042802
sll1633	GO:0043093
sll1633	GO:0051301
sll1634	GO:0008152
sll1634	GO:0016757
sll1634	GO:0000162
sll1634	GO:0005829
sll1635	GO:0006231
sll1635	GO:0050660
sll1635	GO:0050797
sll1635	GO:0004799
sll1635	GO:0006235
sll1635	GO:0032259
sll1635	GO:0070402
sll1636	GO:0016740
sll1638	GO:0015979
sll1638	GO:0019898
sll1638	GO:0009654
sll1638	GO:0005509
sll1638	GO:0030096
sll1640	GO:0006807
sll1640	GO:0016810
sll1641	GO:0019752
sll1641	GO:0006536
sll1641	GO:0016831
sll1641	GO:0003824
sll1641	GO:0004351
sll1641	GO:0030170
sll1641	GO:0005829
sll1641	GO:0006538
sll1643	GO:0009396
sll1643	GO:0030272
sll1643	GO:0005524
sll1643	GO:0035999
sll1643	GO:0046872
sll1647	GO:0008152
sll1647	GO:0008080
sll1647	GO:0016747
sll1653	GO:0008168
sll1653	GO:0006744
sll1653	GO:0032259
sll1653	GO:0042372
sll1653	GO:0052624
sll1655	GO:0006464
sll1655	GO:0004077
sll1655	GO:0003824
sll1655	GO:0005737
sll1655	GO:0009305
sll1659	GO:0051188
sll1659	GO:0008152
sll1659	GO:0051539
sll1659	GO:0003824
sll1659	GO:0051536
sll1659	GO:0016765
sll1659	GO:0005506
sll1659	GO:0044689
sll1660	GO:0003824
sll1660	GO:0008893
sll1662	GO:0009094
sll1662	GO:0008152
sll1662	GO:0016597
sll1662	GO:0004664
sll1662	GO:0004106
sll1662	GO:0005737
sll1663	GO:0005488
sll1663	GO:0016491
sll1663	GO:0030089
sll1667	GO:0005488
sll1667	GO:0030288
sll1669	GO:0005524
sll1669	GO:0004765
sll1669	GO:0000287
sll1669	GO:0005737
sll1669	GO:0009073
sll1669	GO:0009423
sll1669	GO:0019632
sll1670	GO:0006355
sll1670	GO:0003677
sll1670	GO:0045892
sll1671	GO:0008152
sll1671	GO:0008080
sll1672	GO:0018106
sll1672	GO:0016310
sll1672	GO:0006355
sll1672	GO:0007165
sll1672	GO:0000160
sll1672	GO:0016020
sll1672	GO:0005524
sll1672	GO:0004673
sll1672	GO:0004871
sll1672	GO:0016772
sll1672	GO:0000156
sll1672	GO:0000155
sll1672	GO:0005886
sll1672	GO:0016021
sll1673	GO:0006355
sll1673	GO:0007165
sll1673	GO:0000160
sll1673	GO:0004871
sll1673	GO:0000156
sll1673	GO:0005886
sll1673	GO:0043709
sll1673	GO:0052621
sll1673	GO:1902201
sll1675	GO:0004462
sll1675	GO:0046872
sll1676	GO:0005975
sll1676	GO:0004134
sll1676	GO:0003824
sll1676	GO:0043169
sll1676	GO:0005737
sll1676	GO:0102500
sll1679	GO:0006508
sll1679	GO:0003824
sll1679	GO:0005515
sll1679	GO:0004252
sll1679	GO:0030288
sll1679	GO:0042802
sll1680	GO:0055114
sll1680	GO:0008113
sll1680	GO:0033743
sll1682	GO:0008152
sll1682	GO:0055114
sll1682	GO:0000286
sll1682	GO:0005488
sll1682	GO:0003824
sll1682	GO:0016491
sll1682	GO:0000166
sll1682	GO:0006524
sll1682	GO:0042853
sll1683	GO:0006520
sll1683	GO:0003824
sll1683	GO:0030170
sll1685	GO:0016021
sll1685	GO:0005886
sll1685	GO:0015078
sll1687	GO:0006355
sll1687	GO:0007165
sll1687	GO:0000160
sll1687	GO:0004871
sll1687	GO:0000155
sll1687	GO:0005886
sll1687	GO:0043709
sll1687	GO:0052621
sll1687	GO:1902201
sll1688	GO:0008152
sll1688	GO:0009088
sll1688	GO:0003824
sll1688	GO:0030170
sll1688	GO:0004795
sll1688	GO:0003941
sll1688	GO:0004794
sll1688	GO:0006565
sll1688	GO:0006567
sll1689	GO:0006355
sll1689	GO:0006352
sll1689	GO:0003677
sll1689	GO:0016987
sll1689	GO:0003700
sll1694	GO:0015628
sll1694	GO:0015627
sll1694	GO:0008565
sll1694	GO:0016021
sll1699	GO:0006810
sll1699	GO:0005215
sll1699	GO:0015833
sll1699	GO:0030288
sll1699	GO:0043190
sll1699	GO:1904680
sll1703	GO:0006508
sll1703	GO:0006465
sll1703	GO:0016021
sll1703	GO:0008233
sll1703	GO:0005886
sll1703	GO:0008236
sll1704	GO:0008152
sll1704	GO:0055114
sll1704	GO:0005488
sll1704	GO:0003824
sll1704	GO:0016491
sll1708	GO:0006355
sll1708	GO:0000160
sll1708	GO:0005622
sll1708	GO:0043565
sll1708	GO:0003700
sll1708	GO:0000156
sll1708	GO:0003677
sll1709	GO:0008152
sll1709	GO:0055114
sll1709	GO:0005488
sll1709	GO:0003824
sll1709	GO:0016491
sll1710	GO:0006313
sll1710	GO:0003677
sll1710	GO:0004803
sll1712	GO:0003677
sll1712	GO:0005829
sll1712	GO:0030261
sll1716	GO:0006313
sll1716	GO:0003677
sll1716	GO:0004803
sll1721	GO:0008152
sll1721	GO:0003824
sll1721	GO:0004739
sll1721	GO:0006086
sll1722	GO:0005975
sll1722	GO:0030259
sll1722	GO:0030246
sll1722	GO:0016758
sll1723	GO:0009058
sll1724	GO:0009058
sll1724	GO:0016757
sll1725	GO:0055085
sll1725	GO:0006810
sll1725	GO:0016021
sll1725	GO:0005524
sll1725	GO:0016887
sll1725	GO:0042626
sll1725	GO:0017111
sll1725	GO:0000166
sll1725	GO:0034040
sll1730	GO:0016787
sll1732	GO:0042773
sll1732	GO:0055114
sll1732	GO:0008137
sll1732	GO:0016021
sll1732	GO:0048038
sll1733	GO:0042773
sll1733	GO:0055114
sll1733	GO:0008137
sll1733	GO:0009060
sll1733	GO:0015990
sll1733	GO:0016021
sll1733	GO:0045272
sll1733	GO:0048039
sll1737	GO:0016021
sll1737	GO:0005886
sll1738	GO:0006508
sll1738	GO:0005524
sll1738	GO:0004222
sll1738	GO:0004176
sll1738	GO:0016021
sll1740	GO:0006412
sll1740	GO:0005622
sll1740	GO:0005840
sll1740	GO:0003735
sll1740	GO:0022625
sll1742	GO:0032968
sll1742	GO:0006355
sll1742	GO:0003711
sll1742	GO:0005829
sll1742	GO:0006353
sll1742	GO:0006354
sll1742	GO:0031564
sll1742	GO:0032784
sll1743	GO:0006412
sll1743	GO:0005840
sll1743	GO:0003735
sll1743	GO:0000027
sll1743	GO:0015934
sll1743	GO:0019843
sll1743	GO:0022625
sll1743	GO:0070180
sll1744	GO:0006396
sll1744	GO:0006412
sll1744	GO:0005622
sll1744	GO:0015934
sll1744	GO:0005840
sll1744	GO:0003723
sll1744	GO:0003735
sll1744	GO:0000049
sll1744	GO:0000470
sll1744	GO:0006417
sll1744	GO:0019843
sll1744	GO:0022625
sll1745	GO:0042254
sll1745	GO:0006412
sll1745	GO:0005622
sll1745	GO:0005840
sll1745	GO:0003735
sll1745	GO:0015934
sll1745	GO:0022625
sll1745	GO:0070180
sll1746	GO:0006412
sll1746	GO:0005622
sll1746	GO:0005840
sll1746	GO:0003735
sll1747	GO:0009073
sll1747	GO:0004107
sll1747	GO:0005829
sll1747	GO:0009423
sll1747	GO:0010181
sll1750	GO:0006807
sll1750	GO:0019627
sll1750	GO:0016787
sll1750	GO:0016810
sll1750	GO:0016151
sll1750	GO:0009039
sll1750	GO:0005737
sll1750	GO:0043419
sll1752	GO:0008152
sll1752	GO:0008415
sll1752	GO:0003841
sll1752	GO:0006654
sll1499	GO:0006537
sll1499	GO:0008152
sll1499	GO:0006807
sll1499	GO:0055114
sll1499	GO:0003824
sll1499	GO:0015930
sll1499	GO:0016491
sll1499	GO:0006541
sll1499	GO:0016041
sll1499	GO:0046872
sll1499	GO:0051538
sll1499	GO:0097054
sll1525	GO:0005975
sll1525	GO:0005524
sll1525	GO:0008974
sll1525	GO:0016301
sll1525	GO:0019253
sll1566	GO:0051473
sll1566	GO:0005992
sll1566	GO:0003824
sll1566	GO:0016758
sll1566	GO:0005737
sll1566	GO:0033828
sll1572	GO:0016539
sll1572	GO:0003676
sll1572	GO:0003887
sll1572	GO:0005737
sll1572	GO:0006260
sll1572	GO:0008408
sll1575	GO:0006468
sll1575	GO:0005524
sll1575	GO:0004672
sll1575	GO:0004674
sll1598	GO:0007155
sll1598	GO:0030001
sll1598	GO:0046872
sll1666	GO:0031072
sll1666	GO:0016021
sll1677	GO:0001882
sll1677	GO:0016021
sll1713	GO:0009058
sll1713	GO:0009236
sll1713	GO:0003824
sll1713	GO:0030170
sll1713	GO:0016769
sll1713	GO:0008483
sll1713	GO:0048472
sll1498	GO:0009058
sll1498	GO:0006541
sll1498	GO:0006807
sll1498	GO:0004086
sll1498	GO:0003824
sll1498	GO:0004088
sll1498	GO:0005524
sll1498	GO:0005737
sll1498	GO:0005951
sll1498	GO:0006207
sll1498	GO:0006526
sll1498	GO:0044205
sll1574	GO:0006468
sll1574	GO:0005524
sll1574	GO:0004672
sll1574	GO:0004674
sll1629	GO:0006281
sll1629	GO:0003913
sll1629	GO:0000719
sll1629	GO:0003677
sll1629	GO:0018298
sll1629	GO:0071949
sll1605	GO:0006633
sll1605	GO:0005737
sll1605	GO:0016836
sll1605	GO:0004317
sll1605	GO:0008659
sll1605	GO:0008693
sll1605	GO:0009245
sll1605	GO:0047451
sll1654	GO:0006950
sll1639	GO:0006807
sll1639	GO:0016151
sll1639	GO:0005737
sll1758	GO:0005975
sll1758	GO:0016868
sll1758	GO:0000287
sll1758	GO:0008966
sll1758	GO:0004615
sll1758	GO:0005829
sll1758	GO:0006048
sll1758	GO:0009252
sll1760	GO:0016310
sll1760	GO:0006566
sll1760	GO:0005524
sll1760	GO:0004413
sll1760	GO:0016301
sll1760	GO:0005737
sll1760	GO:0009088
sll1766	GO:0003824
sll1766	GO:0051536
sll1766	GO:0016491
sll1766	GO:0046872
sll1766	GO:0051539
sll1767	GO:0006412
sll1767	GO:0005840
sll1767	GO:0019843
sll1767	GO:0003735
sll1767	GO:0022627
sll1767	GO:0070181
sll1768	GO:0006810
sll1768	GO:0016020
sll1768	GO:0005215
sll1768	GO:0005886
sll1768	GO:0016021
sll1768	GO:0055085
sll1770	GO:0006468
sll1770	GO:0005524
sll1770	GO:0004672
sll1770	GO:0046467
sll1770	GO:0055072
sll1770	GO:1901031
sll1771	GO:0003824
sll1771	GO:0004722
sll1771	GO:0004724
sll1772	GO:0045005
sll1772	GO:0006298
sll1772	GO:0005524
sll1772	GO:0003684
sll1772	GO:0030983
sll1772	GO:0004519
sll1772	GO:0008094
sll1772	GO:0032300
sll1772	GO:0045910
sll1775	GO:0006680
sll1775	GO:0016020
sll1775	GO:0003824
sll1775	GO:0004348
sll1775	GO:0005975
sll1775	GO:0008422
sll1776	GO:0009264
sll1776	GO:0008152
sll1776	GO:0005737
sll1776	GO:0003824
sll1776	GO:0004139
sll1776	GO:0016829
sll1776	GO:0016052
sll1776	GO:0046386
sll1783	GO:0017000
sll1783	GO:0005737
sll1783	GO:0016491
sll1783	GO:0003824
sll1786	GO:0016888
sll1786	GO:0005829
sll1786	GO:0019478
sll1786	GO:0046872
sll1786	GO:0051499
sll1787	GO:0006350
sll1787	GO:0006351
sll1787	GO:0003677
sll1787	GO:0003899
sll1787	GO:0032549
sll1789	GO:0006350
sll1789	GO:0003677
sll1789	GO:0003899
sll1789	GO:0006351
sll1789	GO:0008270
sll1792	GO:0006313
sll1792	GO:0003677
sll1792	GO:0004803
sll1796	GO:0009055
sll1796	GO:0020037
sll1796	GO:0005506
sll1796	GO:0015979
sll1796	GO:0031977
sll1799	GO:0006412
sll1799	GO:0005622
sll1799	GO:0005840
sll1799	GO:0003735
sll1799	GO:0019843
sll1800	GO:0006412
sll1800	GO:0005622
sll1800	GO:0005840
sll1800	GO:0003735
sll1800	GO:0019843
sll1801	GO:0006412
sll1801	GO:0005622
sll1801	GO:0005840
sll1801	GO:0003723
sll1801	GO:0000166
sll1801	GO:0003735
sll1801	GO:0000027
sll1801	GO:0019843
sll1801	GO:0022625
sll1802	GO:0006412
sll1802	GO:0005622
sll1802	GO:0015934
sll1802	GO:0005840
sll1802	GO:0003723
sll1802	GO:0003735
sll1802	GO:0016740
sll1802	GO:0002181
sll1802	GO:0019843
sll1802	GO:0022625
sll1803	GO:0006412
sll1803	GO:0005622
sll1803	GO:0015934
sll1803	GO:0005840
sll1803	GO:0003735
sll1803	GO:0019843
sll1803	GO:0022625
sll1803	GO:0042255
sll1804	GO:0006412
sll1804	GO:0005622
sll1804	GO:0005840
sll1804	GO:0015935
sll1804	GO:0003723
sll1804	GO:0003735
sll1804	GO:0003729
sll1804	GO:0019843
sll1804	GO:0022627
sll1805	GO:0006412
sll1805	GO:0005622
sll1805	GO:0005840
sll1805	GO:0019843
sll1805	GO:0003735
sll1805	GO:0000049
sll1805	GO:0022625
sll1806	GO:0006412
sll1806	GO:0005622
sll1806	GO:0015934
sll1806	GO:0005840
sll1806	GO:0003735
sll1806	GO:0070180
sll1809	GO:0006412
sll1809	GO:0005622
sll1809	GO:0005840
sll1809	GO:0003735
sll1809	GO:0019843
sll1809	GO:0022627
sll1810	GO:0006412
sll1810	GO:0005622
sll1810	GO:0005840
sll1810	GO:0019843
sll1810	GO:0003735
sll1810	GO:0002181
sll1810	GO:0022625
sll1811	GO:0006412
sll1811	GO:0005622
sll1811	GO:0005840
sll1811	GO:0003735
sll1811	GO:0008097
sll1811	GO:0022625
sll1812	GO:0006412
sll1812	GO:0005622
sll1812	GO:0005840
sll1812	GO:0015935
sll1812	GO:0003723
sll1812	GO:0003735
sll1812	GO:0019843
sll1812	GO:0022627
sll1813	GO:0006412
sll1813	GO:0005622
sll1813	GO:0015934
sll1813	GO:0005840
sll1813	GO:0003735
sll1813	GO:0019843
sll1813	GO:0022625
sll1814	GO:0015031
sll1814	GO:0016020
sll1814	GO:0015450
sll1814	GO:0005048
sll1814	GO:0005886
sll1814	GO:0005887
sll1814	GO:0006616
sll1814	GO:0008320
sll1814	GO:0031522
sll1814	GO:0042651
sll1814	GO:0043952
sll1816	GO:0006412
sll1816	GO:0005622
sll1816	GO:0005840
sll1816	GO:0003723
sll1816	GO:0003676
sll1816	GO:0003735
sll1816	GO:0000049
sll1816	GO:0005829
sll1816	GO:0015935
sll1816	GO:0019843
sll1817	GO:0006412
sll1817	GO:0005622
sll1817	GO:0005840
sll1817	GO:0003735
sll1817	GO:0000028
sll1817	GO:0000462
sll1817	GO:0022627
sll1817	GO:0048027
sll1817	GO:0070181
sll1818	GO:0006281
sll1818	GO:0006350
sll1818	GO:0006351
sll1818	GO:0003677
sll1818	GO:0003899
sll1818	GO:0046983
sll1818	GO:0005737
sll1819	GO:0006412
sll1819	GO:0005622
sll1819	GO:0005840
sll1819	GO:0003735
sll1819	GO:0015934
sll1819	GO:0022625
sll1820	GO:0009451
sll1820	GO:0001522
sll1820	GO:0003723
sll1820	GO:0009982
sll1820	GO:0031119
sll1820	GO:0106029
sll1821	GO:0006412
sll1821	GO:0005622
sll1821	GO:0005840
sll1821	GO:0003735
sll1821	GO:0003729
sll1821	GO:0017148
sll1821	GO:0022625
sll1822	GO:0006412
sll1822	GO:0005622
sll1822	GO:0005840
sll1822	GO:0003735
sll1822	GO:0003723
sll1822	GO:0015935
sll1822	GO:0022627
sll1831	GO:0055114
sll1831	GO:0009055
sll1831	GO:0051536
sll1831	GO:0016491
sll1831	GO:0046872
sll1833	GO:0009273
sll1833	GO:0008658
sll1833	GO:0005887
sll1833	GO:0071555
sll1835	GO:0030288
sll1841	GO:0008152
sll1841	GO:0008415
sll1841	GO:0005515
